centroid_dist_meters,wals_euclidean_dist,asjp_dist,all_codes
8918239.577422021,NA,0.8881162521173219,CZKH
9197158.575232746,89.44574491044715,0.8711776767406615,DEKH
9129280.127831265,132.38211545801596,0.9098689489168227,DKKH
10486448.165581996,92.14664619411559,NA,DZKH
8151624.371813683,NA,0.8828563787108853,EEKH
7895206.403801711,92.14664619411559,NA,EGKH
10647455.90610431,161.9479815256586,0.8775073549077294,ESKH
8184173.243107237,104.39343416484624,0.8677899616653294,FIKH
9957796.410478685,NA,0.8982793973433182,FRKH
10047266.343255823,171.81279788157724,0.8977444949630026,GBKH
8513292.424727049,NA,0.8898992600517072,GRKH
NA,171.81279788157724,0.8977444949630026,HKKH
8958155.14516882,NA,0.8922171703664081,HRKH
8588063.050994977,172.25210211902842,0.8898992600517072,HUKH
2601222.055708021,138.83542486542626,0.8839261834715165,IDKH
10334391.17503687,171.81279788157724,0.8977444949630026,IEKH
7406053.776412536,130.10536539853018,NA,ILKH
3083846.7597806463,133.640003125183,0.8844610858518319,INKH
6540628.784690658,92.14664619411559,NA,IQKH
9213463.223290455,128.45973979358783,0.8915931175893733,ITKH
7288108.312006604,92.14664619411559,NA,JOKH
4174706.838134766,147.16997018805935,0.8869572969599714,JPKH
0,0,0,KHKH
3486113.8448051265,142.29835098818117,0.8841936346616743,KHKR
6153917.3157244185,92.14664619411559,NA,KHKW
5180648.688146888,85.78055097192264,0.8916822679860925,KHKZ
8263567.275978424,91.76105887701365,0.8805384683961843,KHLT
8203284.687131612,146.5008284368893,NA,KHLV
11065698.642105935,92.14664619411559,NA,KHMA
8482693.810875367,88.66348422192665,0.8837478826780779,KHMK
15065698.907718254,161.9479815256586,0.8775073549077294,KHMX
1431277.5874985445,NA,NA,KHMY
9487992.432237934,NA,0.880092716412588,KHNL
9001913.037367284,93.98347307032427,0.8685923152358028,KHNO
9322333.442482995,171.81279788157724,0.8977444949630026,KHNZ
5168110.425462969,92.14664619411559,NA,KHOM
19686189.870722916,161.9479815256586,0.8775073549077294,KHPE
1843583.3214383132,171.81279788157724,0.8977444949630026,KHPH
4064843.467320337,81.48691552799576,0.8873138985468485,KHPK
8541499.505745476,96.61366024805578,0.9020237140055274,KHPL
10983511.465701496,100.06748037638187,0.8849068378354285,KHPT
5778806.221622947,92.14664619411559,NA,KHQA
8212989.479244678,90.36750172525771,0.9137915663724704,KHRO
8541621.111587912,NA,0.8922171703664081,KHRS
5248164.765291468,161.49406790500893,0.9108496032807346,KHRU
6406099.543148133,92.14664619411559,NA,KHSA
8743447.86013809,104.39343416484624,0.8677899616653294,KHSE
1301756.6928877137,171.81279788157724,0.8977444949630026,KHSG
8965041.327404065,88.8795202880778,0.8929303735401622,KHSI
8607909.919217484,NA,0.887492199340287,KHSK
584115.9089456755,124.13441278223826,0.8899884104484265,KHTH
7398083.5209488375,139.86875381598787,0.8890969064812339,KHTR
2082972.6018291977,145.6935126843363,0.9112953552643309,KHTW
7692643.415845204,92.79408961565214,0.8854417402157438,KHUA
13670198.215674773,171.81279788157724,0.8977444949630026,KHUS
466270.7972019167,121.24861203221285,0.8531692966033699,KHVN
9709071.668173319,171.81279788157724,0.8977444949630026,KHZA
7027404.7573735565,141.63370671766592,NA,AEKR
18943950.151434675,165.30953271805566,0.910314700900419,ARKR
8597896.890443478,135.20870887329363,0.9332263528572703,ATKR
6946456.875312087,151.05295046335434,0.8822323259338504,AUKR
8555473.675480882,NA,0.8623517874654543,BAKR
8811207.351248858,NA,0.9221717036640813,BEKR
8181966.779049002,163.78215772410226,0.87501114379959,BGKR
7216950.194666073,141.63370671766592,NA,BHKR
17021382.263254393,143.89760583642905,0.9008647588481768,BRKR
7384966.692254347,156.9583487211888,0.8753677453864669,BYKR
8528487.029992623,151.05295046335434,0.8822323259338504,CAKR
8916670.910246985,135.20870887329363,0.9332263528572703,CHKR
18156016.117809035,165.30953271805566,0.910314700900419,CLKR
15045345.314629216,165.30953271805566,0.910314700900419,COKR
8328917.101849895,NA,0.8849068378354285,CZKR
8438208.185918551,135.20870887329363,0.9332263528572703,DEKR
8124037.4210088765,198.95034518961572,0.9046982259071054,DKKR
10765862.805432204,141.63370671766592,NA,DZKR
7156487.534331615,NA,0.8834804314879201,EEKR
8862211.031141898,141.63370671766592,NA,EGKR
10137045.252618188,165.30953271805566,0.910314700900419,ESKR
6889972.137635224,149.95977598708507,0.8942676294909513,FIKR
9310937.660944147,NA,0.8908799144156192,FRKR
8891442.784987899,151.05295046335434,0.8822323259338504,GBKR
8650563.140152093,NA,0.8870464473566907,GRKR
NA,151.05295046335434,0.8822323259338504,HKKR
8631100.721621169,NA,0.8623517874654543,HRKR
8232881.53621834,207.74088442948428,0.9060354818578942,HUKR
4739936.116944927,169.63074579896298,0.8783097084782027,IDKR
9136908.11146797,151.05295046335434,0.8822323259338504,IEKR
8196868.127370244,159.50661406816553,NA,ILKR
5221601.116878805,151.83537151282306,0.8912365160024962,INKR
7369006.792737796,141.63370671766592,NA,IQKR
8963250.42990707,164.61751221732163,0.8823214763305697,ITKR
8128549.3874273095,141.63370671766592,NA,JOKR
945669.0001825982,77.0881275470726,0.882410626727289,JPKR
3486113.8448051265,142.29835098818117,0.8841936346616743,KHKR
0,0,0,KRKR
7253928.125221324,141.63370671766592,NA,KRKW
4906131.380147758,136.39192318665312,0.8937327271106357,KRKZ
7431070.689124205,137.1792392809992,0.905233128287421,KRLT
7320226.239079527,168.03095364249853,NA,KRLV
10905949.11266595,141.63370671766592,NA,KRMA
8457342.303301996,135.15235909604507,0.8765267005438173,KRMK
11579663.16807691,165.30953271805566,0.910314700900419,KRMX
4136764.9991394705,NA,NA,KRMY
8593409.662902841,NA,0.9221717036640813,KRNL
7681887.264104868,140.8645629536339,0.8728715342783275,KRNO
9981461.881469488,151.05295046335434,0.8822323259338504,KRNZ
6937275.989499773,141.63370671766592,NA,KROM
16215581.697565546,165.30953271805566,0.910314700900419,KRPE
2727301.9558702367,151.05295046335434,0.8822323259338504,KRPH
5314145.217243838,128.7047294149403,0.8867789961665329,KRPK
7898186.764904702,137.55315878772336,0.8773290541142907,KRPL
10380824.151680661,143.89760583642905,0.9008647588481768,KRPT
7180745.57710461,141.63370671766592,NA,KRQA
7989392.465293728,135.77200596177187,0.8589640723901221,KRRO
8374880.023187483,NA,0.8623517874654543,KRRS
3218165.8923480604,146.8954856261613,0.893821877507355,KRRU
7746189.141246297,141.63370671766592,NA,KRSA
7478085.4701549085,149.95977598708507,0.8942676294909513,KRSE
4653630.529010368,151.05295046335434,0.8822323259338504,KRSG
8572123.591215959,134.97982564945093,0.8567353124721404,KRSI
8149465.102131824,NA,0.8969421413925291,KRSK
3657692.9929493717,174.22205670467872,0.9449050548274939,KRTH
7729879.581887318,160.66643305339167,0.8631541410359276,KRTR
1574620.0803231602,174.06664896684129,0.8807167691896229,KRTW
7366340.689396042,138.08736980035255,0.8964072390122135,KRUA
10273853.46676283,151.05295046335434,0.8822323259338504,KRUS
3021498.774846029,161.57166459134297,0.8998841044842649,KRVN
12916090.931220636,151.05295046335434,0.8822323259338504,KRZA
871926.8729197237,0,0,AEKW
13677852.671771046,166.39748513958506,NA,ARKW
3554436.073607283,26.158017745560464,NA,ATKW
11110022.115368681,156.59282004870923,NA,AUKW
3102972.972673528,NA,NA,BAKW
4324020.284379226,NA,NA,BEKW
2521827.172883661,102.73592321999153,NA,BGKW
474505.1888684088,0,0,BHKW
11793484.969645247,70.66751913990753,NA,BRKW
3071799.8129002955,132.5023519190366,NA,BYKW
9536717.470099756,156.59282004870923,NA,CAKW
3925511.858138887,26.158017745560464,NA,CHKW
14193200.541912233,166.39748513958506,NA,CLKW
12619010.728306096,166.39748513958506,NA,COKW
3553182.7127571823,NA,NA,CZKW
3923853.841199086,26.158017745560464,NA,DEKW
4177514.993508115,98.38964110541342,NA,DKKW
4343536.727887843,0,0,DZKW
3676202.464089537,NA,NA,EEKW
1760872.5390049282,0,0,EGKW
4805979.141685787,166.39748513958506,NA,ESKW
4136500.758344555,83.39008607952832,NA,FIKW
4352010.759281265,NA,NA,FRKW
4936896.05341174,156.59282004870923,NA,GBKW
2582884.0875662607,NA,NA,GRKW
NA,156.59282004870923,NA,HKKW
3311981.418573353,NA,NA,HRKW
3082806.764536812,170.62496313754698,NA,HUKW
8594750.020348229,140.69020878687894,NA,IDKW
5178943.378965873,156.59282004870923,NA,IEKW
1265821.889742869,104.11151944570605,NA,ILKW
3129736.7843279475,124.34005973780548,NA,INKW
528271.7293312189,0,0,IQKW
3438734.7677436806,107.32403587910284,NA,ITKW
1141608.7992469443,0,0,JOKW
8166333.769606297,153.20765594659073,NA,JPKW
6153917.3157244185,92.14664619411559,NA,KHKW
7253928.125221324,141.63370671766592,NA,KRKW
0,0,0,KWKW
2690704.278513797,33.53410112144537,NA,KWKZ
3493400.084505333,68.25872295032516,NA,KWLT
3537064.84938294,106.99838413284071,NA,KWLV
5003894.552765166,0,0,KWMA
2687623.3069182727,25.097341956893874,NA,KWMK
13355915.966349801,166.39748513958506,NA,KWMX
7446890.706092853,NA,NA,KWMY
4267274.854894983,NA,NA,KWNL
4533330.275006008,59.34987452786549,NA,KWNO
15072013.29200237,156.59282004870923,NA,KWNZ
1326531.3761285313,0,0,KWOM
13822971.434832066,166.39748513958506,NA,KWPE
7799518.71222694,156.59282004870923,NA,KWPH
2147749.812538838,39.749870088990654,NA,KWPK
3387424.3810571614,63.2763644027041,NA,KWPL
5151353.08378358,70.66751913990753,NA,KWPT
563571.5353559996,0,0,KWQA
2699180.6999827907,30.524406736729144,NA,KWRO
2859929.5130161513,NA,NA,KWRS
5136492.795171153,152.13440792344912,NA,KWRU
570030.5068789398,0,0,KWSA
4328340.254183075,83.39008607952832,NA,KWSE
6696292.831869826,156.59282004870923,NA,KWSG
3379950.447504097,24.15097796013877,NA,KWSI
3208715.891953379,NA,NA,KWSK
5571372.34066283,138.43179218948518,NA,KWTH
1586594.1258573784,118.9777237575461,NA,KWTR
7187714.240564223,123.05034102332374,NA,KWTW
2548923.76655066,41.94417252588858,NA,KWUA
11570397.675285634,156.59282004870923,NA,KWUS
6273587.300478842,136.84586225593128,NA,KWVN
7013929.246490917,156.59282004870923,NA,KWZA
2943478.3522937424,33.53410112144537,NA,AEKZ
15794334.819829945,160.01571900764947,0.9077293393955602,ARKZ
4010834.748073441,25.342422092968192,0.8846393866452706,ATKZ
10511075.477474589,150.84742633205883,0.8834804314879201,AUKZ
3824145.184494755,NA,0.8944459302843898,BAKZ
4498388.197245952,NA,0.8677899616653294,BEKZ
3356111.0745065883,102.82515966841646,0.8734064366586431,BGKZ
2886225.705908534,33.53410112144537,NA,BHKZ
13269898.189261174,64.6071865027499,0.8952482838548631,BRKZ
2847564.8358248863,132.3437559132932,0.8939110279040742,BYKZ
7927889.474744561,150.84742633205883,0.8834804314879201,CAKZ
4396617.258066594,25.342422092968192,0.8846393866452706,CHKZ
16028895.8996916,160.01571900764947,0.9077293393955602,CLKZ
13063853.152276538,160.01571900764947,0.9077293393955602,COKZ
3803707.4936687276,NA,0.9055897298742979,CZKZ
4046586.519771221,25.342422092968192,0.8846393866452706,DEKZ
3948974.435985227,102.57888253315508,0.8896318088615495,DKKZ
5925798.890590417,33.53410112144537,NA,DZKZ
2975970.384551291,NA,0.903271819559597,EEKZ
4027257.489843553,33.53410112144537,NA,EGKZ
5621608.11826249,160.01571900764947,0.9077293393955602,ESKZ
3076333.4601774653,80.68870199684422,0.912989212801997,FIKZ
4858522.391545911,NA,0.9071944370152447,FRKZ
4866622.210071,150.84742633205883,0.8834804314879201,GBKZ
3786351.920355914,NA,0.8996166532941071,GRKZ
NA,150.84742633205883,0.8834804314879201,HKKZ
3950875.1308161463,NA,0.8944459302843898,HRKZ
3552478.4399614385,171.13111735682745,0.8900775608451458,HUKZ
7767906.700554013,138.87384158736074,0.9030935187661585,IDKZ
5153742.583853841,150.84742633205883,0.8834804314879201,IEKZ
3347344.3613187578,103.9095998763095,NA,ILKZ
3220539.5512420204,120.68550560211172,0.8691272176161183,INKZ
2610417.1480588703,33.53410112144537,NA,IQKZ
4255857.772775672,106.3846669896934,0.8998841044842649,ITKZ
3299486.2917776564,33.53410112144537,NA,JOKZ
5737488.345462533,148.42828736516776,0.8605687795310689,JPKZ
5180648.688146888,85.78055097192264,0.8916822679860925,KHKZ
4906131.380147758,136.39192318665312,0.8937327271106357,KRKZ
2690704.278513797,33.53410112144537,NA,KWKZ
0,0,0,KZKZ
3085484.6977291713,66.22422420980605,0.9211910493001694,KZLT
3022751.9399263975,104.9513477425458,NA,KZLV
6229877.566515188,33.53410112144537,NA,KZMA
3634578.886836775,24.24609326185091,0.8996166532941071,KZMK
12070808.366471892,160.01571900764947,0.9077293393955602,KZMX
6611061.884478535,NA,NA,KZMY
4320190.580429025,NA,0.8677899616653294,KZNL
3857387.6795729985,60.06384763774965,0.9048765267005437,KZNO
14401392.76031008,150.84742633205883,0.8834804314879201,KZNZ
3163073.1547562727,33.53410112144537,NA,KZOM
14634593.212412225,160.01571900764947,0.9077293393955602,KZPE
6301331.095979871,150.84742633205883,0.8834804314879201,KZPH
2011024.1475293,40.42217879935224,0.8882945529107604,KZPK
3399883.5676896265,63.79001698442027,0.9051439778907016,KZPL
5933474.994180515,64.6071865027499,0.8952482838548631,KZPT
2902141.7896125517,33.53410112144537,NA,KZQA
3229584.4515819196,29.828440653014063,0.9077293393955602,KZRO
3604707.5199790983,NA,0.8944459302843898,KZRS
2446884.109014188,146.66173626640557,0.8947133814745476,KZRU
3258705.5172188138,33.53410112144537,NA,KZSA
3596228.9232968963,80.68870199684422,0.912989212801997,KZSE
6225542.178741685,150.84742633205883,0.8834804314879201,KZSG
3927098.5125028584,23.265128445641885,0.8785771596683605,KZSI
3528507.9688547137,NA,0.916733529464206,KZSK
4700959.177531058,137.5692375604098,0.8967638405990906,KZTH
2823750.648237337,118.01278262280164,0.5057502005883926,KZTR
5334645.887480395,125.79482761237978,0.9000624052777034,KZTW
2632782.0733097596,41.21929437452774,0.8822323259338504,KZUA
10170977.016709086,150.84742633205883,0.8834804314879201,KZUS
5069327.863757755,137.5389284932476,0.8852634394223053,KZVN
9641789.672524795,150.84742633205883,0.8834804314879201,KZZA
4316452.719395562,68.25872295032516,NA,AELT
12977382.759269336,159.98652967384533,0.842471248997058,ARLT
1210869.5229153032,62.66510596697005,0.8323972541677811,ATLT
13596545.72079226,156.59440164317573,0.8518320406525809,AULT
1378713.5246708253,NA,0.7984309530177409,BALT
1439538.1908817173,NA,0.8379245787643754,BELT
1448918.39547958,106.21426463246043,0.786039047873763,BGLT
3961672.784214758,68.25872295032516,NA,BHLT
10266816.693806456,76.85143562560444,0.852545243826335,BRLT
422215.0456271995,143.97311711206237,0.8299010430596416,BYLT
6086739.4957263805,156.59440164317573,0.8518320406525809,CALT
1487853.900020864,62.66510596697005,0.8323972541677811,CHLT
13043978.583532004,159.98652967384533,0.842471248997058,CLLT
10021805.80460718,159.98652967384533,0.842471248997058,COLT
920310.6233550438,NA,0.8126058660961042,CZLT
1017621.0365969082,62.66510596697005,0.8323972541677811,DELT
869994.8766235375,117.5407683370947,0.8586074708032451,DKLT
3536799.096649208,68.25872295032516,NA,DZLT
354696.561774506,NA,0.8854417402157438,EELT
3263993.2453474514,68.25872295032516,NA,EGLT
2709445.3887361735,159.98652967384533,0.842471248997058,ESLT
897373.5723470437,86.13540765697375,0.8404207898725149,FILT
1887676.1934727966,NA,0.8416688954265846,FRLT
1789061.0649246122,156.59440164317573,0.8518320406525809,GBLT
1898197.9690810638,NA,0.8651154497637515,GRLT
NA,156.59440164317573,0.8518320406525809,HKLT
1345009.1891363203,NA,0.7984309530177409,HRLT
1039067.8959393888,167.1569733128715,0.8731389854684853,HULT
10853382.360979594,139.48964532125632,0.8550414549344744,IDLT
2076041.6659742636,156.59440164317573,0.8518320406525809,IELT
2853300.9854046437,111.50092984666806,NA,ILLT
5916146.187604192,122.48682010190623,0.8054738343585628,INLT
2988505.1074585933,68.25872295032516,NA,IQLT
1669245.0165459816,109.27990608089479,0.8085940982437372,ITLT
2937088.419019511,68.25872295032516,NA,JOLT
8053374.752350379,148.86603872422904,0.885798341802621,JPLT
8263567.275978424,91.76105887701365,0.8805384683961843,KHLT
7431070.689124205,137.1792392809992,0.905233128287421,KRLT
3493400.084505333,68.25872295032516,NA,KWLT
3085484.6977291713,66.22422420980605,0.9211910493001694,KZLT
0,0,0,LTLT
127146.56545515651,121.66381179121663,NA,LTLV
3488858.6028489005,68.25872295032516,NA,LTMA
1583627.0625272463,61.77422341913274,0.7844343407328161,LTMK
9882415.35909362,159.98652967384533,0.842471248997058,LTMX
9694693.789447648,NA,NA,LTMY
1244922.6902923763,NA,0.8379245787643754,LTNL
1040465.7383586826,75.36710647675008,0.8608362307212267,LTNO
17382757.872135315,156.59440164317573,0.8518320406525809,LTNZ
4753199.587949031,68.25872295032516,NA,LTOM
11561893.175540963,159.98652967384533,0.842471248997058,LTPE
9311482.385041188,156.59440164317573,0.8518320406525809,LTPH
4600774.724529489,55.93802350220307,0.8292769902826067,LTPK
516303.9035329176,38.59954434274524,0.8116252117321923,LTPL
2973889.7146192784,76.85143562560444,0.852545243826335,LTPT
4044282.5655675028,68.25872295032516,NA,LTQA
1115365.8652793786,64.50292361818347,0.8364981724168672,LTRO
1352641.093531476,NA,0.7984309530177409,LTRS
4254969.872447855,136.29046878753604,0.8375679771774984,LTRU
3847502.8680568733,68.25872295032516,NA,LTSA
842440.5596010202,86.13540765697375,0.8404207898725149,LTSE
9259434.38960306,156.59440164317573,0.8518320406525809,LTSG
1246303.215885964,62.150313884220125,0.7729339395560311,LTSI
871386.2242219286,NA,0.8022644200766693,LTSK
7770481.49578671,137.3555316019012,0.9019345636088081,LTTH
2050720.7574001863,121.92842411938443,0.9056788802710172,LTTR
8242247.472067526,135.85451504404074,0.8890969064812339,LTTW
947940.2675000787,64.82429175883169,0.8199161986270839,LTUA
8077077.823531131,156.59440164317573,0.8518320406525809,LTUS
8151965.821270629,137.86424751323452,0.8761700989569403,LTVN
9575362.381053487,156.59440164317573,0.8518320406525809,LTZA
4350155.448260507,106.99838413284071,NA,AELV
13075365.715943899,179.95096285250608,NA,ARLV
1334976.2548967428,104.142004289147,NA,ATLV
13531032.52897341,147.3391846908438,NA,AULV
1504873.9661060583,NA,NA,BALV
1529987.996265612,NA,NA,BELV
1558472.87110583,119.43758108373346,NA,BGLV
4002463.8057626267,106.99838413284071,NA,BHLV
10353727.519310683,119.29161035300308,NA,BRLV
484615.7203463301,166.55643563104553,NA,BYLV
6024882.148373007,147.3391846908438,NA,CALV
1603146.7852216884,104.142004289147,NA,CHLV
13129682.581657838,179.95096285250608,NA,CLLV
10067932.738415154,179.95096285250608,NA,COLV
1043017.0723777392,NA,NA,CZLV
1120917.0975310043,104.142004289147,NA,DELV
926408.0301908592,144.02215337137062,NA,DKLV
3662605.5536643467,106.99838413284071,NA,DZLV
230314.6645968305,NA,NA,EELV
3363065.969438663,106.99838413284071,NA,EGLV
2817706.217666995,179.95096285250608,NA,ESLV
781137.2384573725,129.7221974514547,NA,FILV
1993516.4098542007,NA,NA,FRLV
1844129.7439780454,147.3391846908438,NA,GBLV
2015689.121000677,NA,NA,GRLV
NA,147.3391846908438,NA,HKLV
1472122.0622928413,NA,NA,HRLV
1163965.871476824,184.54798056830597,NA,HULV
10788438.542243004,156.9107682796559,NA,IDLV
2131344.617250478,147.3391846908438,NA,IELV
2936452.007914905,129.5935310112816,NA,ILLV
5898985.689843178,136.95769751294404,NA,INLV
3038429.6895524263,106.99838413284071,NA,IQLV
1795974.4305895357,119.83972940212651,NA,ITLV
3016702.8732586927,106.99838413284071,NA,JOLV
7935865.063336063,170.27965832459898,NA,JPLV
8203284.687131612,146.5008284368893,NA,KHLV
7320226.239079527,168.03095364249853,NA,KRLV
3537064.84938294,106.99838413284071,NA,KWLV
3022751.9399263975,104.9513477425458,NA,KZLV
127146.56545515651,121.66381179121663,NA,LTLV
0,0,0,LVLV
3605565.0146671357,106.99838413284071,NA,LVMA
1701850.875550972,104.2421872547162,NA,LVMK
9853037.756524108,179.95096285250608,NA,LVMX
9633813.583018592,NA,NA,LVMY
1328693.2336835547,NA,NA,LVNL
1010246.0584307156,115.97764256619205,NA,LVNO
17281920.360057596,147.3391846908438,NA,LVNZ
4782985.146046279,106.99838413284071,NA,LVOM
11617059.813222181,179.95096285250608,NA,LVPE
9225912.891470145,147.3391846908438,NA,LVPH
4582078.48122647,108.61375007651903,NA,LVPK
643248.9002561427,118.52872729687053,NA,LVPL
3076358.8677000357,119.29161035300308,NA,LVPT
4083622.4472736316,106.99838413284071,NA,LVQA
1224514.3987260095,105.03403737305783,NA,LVRO
1473968.6258990583,NA,NA,LVRS
4138324.802273432,151.09130057470986,NA,LVRU
3905871.703781855,106.99838413284071,NA,LVSA
791491.6977828869,129.7221974514547,NA,LVSE
9214508.265518589,147.3391846908438,NA,LVSG
1373065.2836173577,103.98819025373872,NA,LVSI
997900.1436707799,NA,NA,LVSK
7716153.173675131,177.52562376577012,NA,LVTH
2123993.006225879,143.16998985787035,NA,LVTR
8148068.014002708,141.82003587842908,NA,LVTW
1005280.1034947933,104.99080849157096,NA,LVUA
8036445.942324709,147.3391846908438,NA,LVUS
8083583.906981329,178.5448504806485,NA,LVVN
9685254.51836999,147.3391846908438,NA,LVZA
5797578.297647652,0,0,AEMA
9598913.13571708,166.39748513958506,NA,ARMA
2308154.6047141007,26.158017745560464,NA,ATMA
16070470.061204813,156.59282004870923,NA,AUMA
2407052.104600392,NA,NA,BAMA
2223128.506731373,NA,NA,BEMA
2898101.959006687,102.73592321999153,NA,BGMA
5386996.790794676,0,0,BHMA
7078647.813904267,70.66751913990753,NA,BRMA
3523581.7037613546,132.5023519190366,NA,BYMA
7030776.547718821,156.59282004870923,NA,CAMA
2002805.4942320134,26.158017745560464,NA,CHMA
9803384.492241368,166.39748513958506,NA,CLMA
7618420.937686816,166.39748513958506,NA,COMA
2579122.8206890584,NA,NA,CZMA
2511984.1976395138,26.158017745560464,NA,DEMA
2914715.9407551102,98.38964110541342,NA,DKMA
890148.5842618875,0,0,DZMA
3789617.4289294677,NA,NA,EEMA
3421369.842129319,0,0,EGMA
895078.9871294014,166.39748513958506,NA,ESMA
4157737.9353112374,83.39008607952832,NA,FIMA
1670314.4653725277,NA,NA,FRMA
2450321.094732802,156.59282004870923,NA,GBMA
2556944.8285933533,NA,NA,GRMA
NA,156.59282004870923,NA,HKMA
2297030.8476537745,NA,NA,HRMA
2699881.8172473027,170.62496313754698,NA,HUMA
13587264.864767563,140.69020878687894,NA,IDMA
2350126.304328805,156.59282004870923,NA,IEMA
3741546.4577249815,104.11151944570605,NA,ILMA
8127796.524979982,124.34005973780548,NA,INMA
4559080.803122389,0,0,IQMA
1977997.3736160444,107.32403587910284,NA,ITMA
3869533.0421662754,0,0,JOMA
11541305.311654188,153.20765594659073,NA,JPMA
11065698.642105935,92.14664619411559,NA,KHMA
10905949.11266595,141.63370671766592,NA,KRMA
5003894.552765166,0,0,KWMA
6229877.566515188,33.53410112144537,NA,KZMA
3488858.6028489005,68.25872295032516,NA,LTMA
3605565.0146671357,106.99838413284071,NA,LVMA
0,0,0,MAMA
2625925.552091134,25.097341956893874,NA,MAMK
9303409.236496754,166.39748513958506,NA,MAMX
12423070.120832648,NA,NA,MAMY
2441727.9069163175,NA,NA,MANL
3508771.136431153,59.34987452786549,NA,MANO
18920793.357884668,156.59282004870923,NA,MANZ
6215380.501848083,0,0,MAOM
8865153.83245616,166.39748513958506,NA,MAPE
12491705.086686524,156.59282004870923,NA,MAPH
7005581.365245969,39.749870088990654,NA,MAPK
3008878.32201157,63.2763644027041,NA,MAPL
877630.9088985969,70.66751913990753,NA,MAPT
5477181.587922416,0,0,MAQA
3000504.5576183563,30.524406736729144,NA,MARO
2626411.4591035284,NA,NA,MARS
7743712.288317158,152.13440792344912,NA,MARU
4910389.543350646,0,0,MASA
3634190.6615241133,83.39008607952832,NA,MASE
11700178.426689591,156.59282004870923,NA,MASG
2343073.5423209723,24.15097796013877,NA,MASI
2764024.144156234,NA,NA,MASK
10496661.083213532,138.43179218948518,NA,MATH
3669547.8877807367,118.9777237575461,NA,MATR
11563529.614290817,123.05034102332374,NA,MATW
3607421.0384572204,41.94417252588858,NA,MAUA
8083769.788096357,156.59282004870923,NA,MAUS
11098793.270357788,136.84586225593128,NA,MAVN
7638613.245708977,156.59282004870923,NA,MAZA
3556515.6479016445,25.097341956893874,NA,AEMK
12162891.031209396,159.75778112156726,0.8312382990104306,ARMK
919322.2531986114,11.360185653732751,0.7929036284211465,ATMK
13700556.769755302,149.73802994724304,0.8036016760274584,AUMK
432671.9473192068,NA,0.341267718641348,BAMK
1700793.0527864269,NA,0.8148346260140858,BEMK
278637.98617943365,99.64537013384053,0.28902558616385843,BGMK
3144575.6259050462,25.097341956893874,NA,BHMK
9704538.48951361,66.1231641158459,0.827048230364625,BRMK
1321524.851775092,130.3813466961049,0.4928233930640991,BYMK
7375166.998919609,149.73802994724304,0.8036016760274584,CAMK
1250463.5366110809,11.360185653732751,0.7929036284211465,CHMK
12417281.661052778,159.75778112156726,0.8312382990104306,CLMK
10052704.587340279,159.75778112156726,0.8312382990104306,COMK
1034272.3819683831,NA,0.4524382633502719,CZMK
1385770.2374219117,11.360185653732751,0.7929036284211465,DEMK
1799039.469311545,100.13874263754649,0.8285637871088526,DKMK
2309551.130968455,25.097341956893874,NA,DZMK
1931082.6997447258,NA,0.8808059195863421,EEMK
1805201.253889964,25.097341956893874,NA,EGMK
2188217.3284003977,159.75778112156726,0.8312382990104306,ESMK
2480997.4719356583,79.99179899872915,0.8020861192832308,FIMK
1664434.0438108437,NA,0.8064544887224747,FRMK
2344198.3868772853,149.73802994724304,0.8036016760274584,GBMK
315405.18680777895,NA,0.8542391013640009,GRMK
NA,149.73802994724304,0.8036016760274584,HKMK
642451.3572023901,NA,0.341267718641348,HRMK
596673.5009614652,169.1556741950953,0.8593206739769992,HUMK
11052912.03738343,138.29394384517803,0.879736114825711,IDMK
2552366.883032607,149.73802994724304,0.8036016760274584,IEMK
1614937.8619888483,101.08206098312166,NA,ILMK
5674115.982647065,120.96141479328072,0.7918338236605152,INMK
2170804.2956098886,25.097341956893874,NA,IQMK
762116.2263494935,104.66398465719291,0.786039047873763,ITMK
1735530.2067535499,25.097341956893874,NA,JOMK
9201473.090004275,147.4063334107891,0.9140590175626282,JPMK
8482693.810875367,88.66348422192665,0.8837478826780779,KHMK
8457342.303301996,135.15235909604507,0.8765267005438173,KRMK
2687623.3069182727,25.097341956893874,NA,KWMK
3634578.886836775,24.24609326185091,0.8996166532941071,KZMK
1583627.0625272463,61.77422341913274,0.7844343407328161,LTMK
1701850.875550972,104.2421872547162,NA,LVMK
2625925.552091134,25.097341956893874,NA,MAMK
0,0,0,MKMK
10804756.03294913,159.75778112156726,0.8312382990104306,MKMX
9874616.408351067,NA,NA,MKMY
1702158.1090570784,NA,0.8148346260140858,MKNL
2382341.7391448785,54.16968800991503,0.8616385842917001,MKNO
17728487.098201346,149.73802994724304,0.8036016760274584,MKNZ
4009626.32578316,25.097341956893874,NA,MKOM
11420040.275136914,159.75778112156726,0.8312382990104306,MKPE
9865870.843172276,149.73802994724304,0.8036016760274584,MKPH
4460659.379077082,33.753417222034614,0.8008380137291611,MKPK
1141801.4153428066,58.526511899714,0.4841758045823304,MKPL
2533439.897979879,66.1231641158459,0.827048230364625,MKPT
3237790.5461408803,25.097341956893874,NA,MKQA
522406.89535486896,19.231869876385563,0.7855041454934474,MKRO
254591.80953637848,NA,0.341267718641348,MKRS
5463044.066508702,144.73535447887681,0.5641437104395115,MKRU
